"Motion Junta 1 - STEP 1"
"          "

"Time      "	"MOTION_1.ANG"
2.304000e+00	1.500000e+01
2.316000e+00	1.500000e+01
2.328000e+00	1.500000e+01
2.340000e+00	1.500000e+01
2.352000e+00	1.500000e+01
2.364000e+00	1.500000e+01
2.376000e+00	1.500000e+01
2.388000e+00	1.500000e+01
2.400000e+00	1.500000e+01
2.412000e+00	1.500000e+01
2.424000e+00	1.500000e+01
2.436000e+00	1.500000e+01
2.448000e+00	1.500000e+01
2.460000e+00	1.500000e+01
2.472000e+00	1.500000e+01
2.484000e+00	1.500000e+01
2.496000e+00	1.500000e+01
2.508000e+00	1.500000e+01
2.520000e+00	1.500000e+01
2.532000e+00	1.500000e+01
2.544000e+00	1.500000e+01
2.556000e+00	1.500000e+01
2.568000e+00	1.500000e+01
2.580000e+00	1.500000e+01
2.592000e+00	1.500000e+01
2.604000e+00	1.500000e+01
2.616000e+00	1.500000e+01
2.628000e+00	1.500000e+01
2.640000e+00	1.500000e+01
2.652000e+00	1.500000e+01
2.664000e+00	1.500000e+01
2.676000e+00	1.500000e+01
2.688000e+00	1.500000e+01
2.700000e+00	1.500000e+01
2.712000e+00	1.500000e+01
2.724000e+00	1.500000e+01
2.736000e+00	1.500000e+01
2.748000e+00	1.500000e+01
2.760000e+00	1.500000e+01
2.772000e+00	1.500000e+01
2.784000e+00	1.500000e+01
2.796000e+00	1.500000e+01
2.808000e+00	1.500000e+01
2.820000e+00	1.500000e+01
2.832000e+00	1.500000e+01
2.844000e+00	1.500000e+01
2.856000e+00	1.500000e+01
2.868000e+00	1.500000e+01
2.880000e+00	1.500000e+01
2.892000e+00	1.500000e+01
2.904000e+00	1.500000e+01
2.916000e+00	1.500000e+01
2.928000e+00	1.500000e+01
2.940000e+00	1.500000e+01
2.952000e+00	1.500000e+01
2.964000e+00	1.500000e+01
2.976000e+00	1.500000e+01
2.988000e+00	1.500000e+01
3.000000e+00	1.500000e+01
3.012000e+00	1.500000e+01
3.024000e+00	1.500000e+01
3.036000e+00	1.500000e+01
3.048000e+00	1.500000e+01
3.060000e+00	1.500000e+01
3.072000e+00	1.500000e+01
3.084000e+00	1.500000e+01
3.096000e+00	1.500000e+01
3.108000e+00	1.500000e+01
3.120000e+00	1.500000e+01
3.132000e+00	1.500000e+01
3.144000e+00	1.500000e+01
3.156000e+00	1.500000e+01
3.168000e+00	1.500000e+01
3.180000e+00	1.500000e+01
3.192000e+00	1.500000e+01
3.204000e+00	1.500000e+01
3.216000e+00	1.500000e+01
3.228000e+00	1.500000e+01
3.240000e+00	1.500000e+01
3.252000e+00	1.500000e+01
3.264000e+00	1.500000e+01
3.276000e+00	1.500000e+01
3.288000e+00	1.500000e+01
3.300000e+00	1.500000e+01
3.312000e+00	1.500000e+01
3.324000e+00	1.500000e+01
3.336000e+00	1.500000e+01
3.348000e+00	1.500000e+01
3.360000e+00	1.500000e+01
3.372000e+00	1.500000e+01
3.384000e+00	1.500000e+01
3.396000e+00	1.500000e+01
3.408000e+00	1.500000e+01
3.420000e+00	1.500000e+01
3.432000e+00	1.500000e+01
3.444000e+00	1.500000e+01
3.456000e+00	1.500000e+01
3.468000e+00	1.500000e+01
3.480000e+00	1.500000e+01
3.492000e+00	1.500000e+01
3.504000e+00	1.500000e+01
3.516000e+00	1.500000e+01
3.528000e+00	1.500000e+01
3.540000e+00	1.500000e+01
3.552000e+00	1.500000e+01
3.564000e+00	1.500000e+01
3.576000e+00	1.500000e+01
3.588000e+00	1.500000e+01
3.600000e+00	1.500000e+01
3.612000e+00	1.500000e+01
3.624000e+00	1.500000e+01
3.636000e+00	1.500000e+01
3.648000e+00	1.500000e+01
3.660000e+00	1.500000e+01
3.672000e+00	1.500000e+01
3.684000e+00	1.500000e+01
3.696000e+00	1.500000e+01
3.708000e+00	1.500000e+01
3.720000e+00	1.500000e+01
3.732000e+00	1.500000e+01
3.744000e+00	1.500000e+01
3.756000e+00	1.500000e+01
3.768000e+00	1.500000e+01
3.780000e+00	1.500000e+01
3.792000e+00	1.500000e+01
3.804000e+00	1.500000e+01
3.816000e+00	1.500000e+01
3.828000e+00	1.500000e+01
3.840000e+00	1.500000e+01
3.852000e+00	1.500000e+01
3.864000e+00	1.500000e+01
3.876000e+00	1.500000e+01
3.888000e+00	1.500000e+01
3.900000e+00	1.500000e+01
3.912000e+00	1.500000e+01
3.924000e+00	1.500000e+01
3.936000e+00	1.500000e+01
3.948000e+00	1.500000e+01
3.960000e+00	1.500000e+01
3.972000e+00	1.500000e+01
3.984000e+00	1.500000e+01
3.996000e+00	1.500000e+01
4.008000e+00	1.499894e+01
4.020000e+00	1.499339e+01
4.032000e+00	1.498313e+01
4.044000e+00	1.496824e+01
4.056000e+00	1.494877e+01
4.068000e+00	1.492477e+01
4.080000e+00	1.489629e+01
4.092000e+00	1.486341e+01
4.104000e+00	1.482618e+01
4.116000e+00	1.478465e+01
4.128000e+00	1.473888e+01
4.140000e+00	1.468893e+01
4.152000e+00	1.463486e+01
4.164000e+00	1.457672e+01
4.176000e+00	1.451457e+01
4.188000e+00	1.444847e+01
4.200000e+00	1.437848e+01
4.212000e+00	1.430465e+01
4.224000e+00	1.422705e+01
4.236000e+00	1.414572e+01
4.248000e+00	1.406073e+01
4.260000e+00	1.397214e+01
4.272000e+00	1.388000e+01
4.284000e+00	1.378436e+01
4.296000e+00	1.368530e+01
4.308000e+00	1.358286e+01
4.320000e+00	1.347710e+01
4.332000e+00	1.336808e+01
4.344000e+00	1.325586e+01
4.356000e+00	1.314049e+01
4.368000e+00	1.302203e+01
4.380000e+00	1.290055e+01
4.392000e+00	1.277609e+01
4.404000e+00	1.264872e+01
4.416000e+00	1.251849e+01
4.428000e+00	1.238546e+01
4.440000e+00	1.224968e+01
4.452000e+00	1.211122e+01
4.464000e+00	1.197014e+01
4.476000e+00	1.182648e+01
4.488000e+00	1.168032e+01
4.500000e+00	1.153169e+01
4.512000e+00	1.138067e+01
4.524000e+00	1.122731e+01
4.536000e+00	1.107167e+01
4.548000e+00	1.091381e+01
4.560000e+00	1.075377e+01
4.572000e+00	1.059163e+01
4.584000e+00	1.042743e+01
4.596000e+00	1.026124e+01
4.608000e+00	1.009312e+01
4.620000e+00	9.923110e+00
4.632000e+00	9.751281e+00
4.644000e+00	9.577689e+00
4.656000e+00	9.402389e+00
4.668000e+00	9.225440e+00
4.680000e+00	9.046899e+00
4.692000e+00	8.866824e+00
4.704000e+00	8.685272e+00
4.716000e+00	8.502301e+00
4.728000e+00	8.317968e+00
4.740000e+00	8.132332e+00
4.752000e+00	7.945448e+00
4.764000e+00	7.757376e+00
4.776000e+00	7.568172e+00
4.788000e+00	7.377894e+00
4.800000e+00	7.186599e+00
4.812000e+00	6.994346e+00
4.824000e+00	6.801191e+00
4.836000e+00	6.607193e+00
4.848000e+00	6.412408e+00
4.860000e+00	6.216894e+00
4.872000e+00	6.020709e+00
4.884000e+00	5.823911e+00
4.896000e+00	5.626556e+00
4.908000e+00	5.428702e+00
4.920000e+00	5.230408e+00
4.932000e+00	5.031730e+00
4.944000e+00	4.832726e+00
4.956000e+00	4.633453e+00
4.968000e+00	4.433970e+00
4.980000e+00	4.234333e+00
4.992000e+00	4.034600e+00
5.004000e+00	3.834828e+00
5.016000e+00	3.635076e+00
5.028000e+00	3.435401e+00
5.040000e+00	3.235860e+00
5.052000e+00	3.036510e+00
5.064000e+00	2.837410e+00
5.076000e+00	2.638617e+00
5.088000e+00	2.440189e+00
5.100000e+00	2.242182e+00
5.112000e+00	2.044654e+00
5.124000e+00	1.847664e+00
5.136000e+00	1.651268e+00
5.148000e+00	1.455524e+00
5.160000e+00	1.260490e+00
5.172000e+00	1.066223e+00
5.184000e+00	8.727806e-01
5.196000e+00	6.802204e-01
5.208000e+00	4.886000e-01
5.220000e+00	2.979768e-01
5.232000e+00	1.084084e-01
5.244000e+00	-8.004762e-02
5.256000e+00	-2.673338e-01
5.268000e+00	-4.533925e-01
5.280000e+00	-6.381663e-01
5.292000e+00	-8.215976e-01
5.304000e+00	-1.003629e+00
5.316000e+00	-1.184203e+00
5.328000e+00	-1.363261e+00
5.340000e+00	-1.540747e+00
5.352000e+00	-1.716603e+00
5.364000e+00	-1.890771e+00
5.376000e+00	-2.063194e+00
5.388000e+00	-2.233814e+00
5.400000e+00	-2.402574e+00
5.412000e+00	-2.569416e+00
5.424000e+00	-2.734283e+00
5.436000e+00	-2.897117e+00
5.448000e+00	-3.057860e+00
5.460000e+00	-3.216455e+00
5.472000e+00	-3.372845e+00
5.484000e+00	-3.526972e+00
5.496000e+00	-3.678778e+00
5.508000e+00	-3.828206e+00
5.520000e+00	-3.975199e+00
5.532000e+00	-4.119698e+00
5.544000e+00	-4.261646e+00
5.556000e+00	-4.400987e+00
5.568000e+00	-4.537661e+00
5.580000e+00	-4.671612e+00
5.592000e+00	-4.802783e+00
5.604000e+00	-4.931115e+00
5.616000e+00	-5.056551e+00
5.628000e+00	-5.179033e+00
5.640000e+00	-5.298505e+00
5.652000e+00	-5.414908e+00
5.664000e+00	-5.528185e+00
5.676000e+00	-5.638278e+00
5.688000e+00	-5.745130e+00
5.700000e+00	-5.848683e+00
5.712000e+00	-5.948881e+00
5.724000e+00	-6.045664e+00
5.736000e+00	-6.138977e+00
5.748000e+00	-6.228760e+00
5.760000e+00	-6.314957e+00
5.772000e+00	-6.397510e+00
5.784000e+00	-6.476362e+00
5.796000e+00	-6.551455e+00
5.808000e+00	-6.622731e+00
5.820000e+00	-6.690133e+00
5.832000e+00	-6.753604e+00
5.844000e+00	-6.813086e+00
5.856000e+00	-6.868521e+00
5.868000e+00	-6.919852e+00
5.880000e+00	-6.967021e+00
5.892000e+00	-7.009971e+00
5.904000e+00	-7.048644e+00
5.916000e+00	-7.082983e+00
5.928000e+00	-7.112930e+00
5.940000e+00	-7.138427e+00
5.952000e+00	-7.159418e+00
5.964000e+00	-7.175844e+00
5.976000e+00	-7.187649e+00
5.988000e+00	-7.194773e+00
6.000000e+00	-7.197161e+00
0.000000e+00	0.000000e+00
1.200000e-02	0.000000e+00
2.400000e-02	0.000000e+00
3.600000e-02	0.000000e+00
4.800000e-02	0.000000e+00
6.000000e-02	0.000000e+00
7.200000e-02	0.000000e+00
8.400000e-02	0.000000e+00
9.600000e-02	0.000000e+00
1.080000e-01	0.000000e+00
1.200000e-01	0.000000e+00
1.320000e-01	0.000000e+00
1.440000e-01	0.000000e+00
1.560000e-01	0.000000e+00
1.680000e-01	0.000000e+00
1.800000e-01	0.000000e+00
1.920000e-01	0.000000e+00
2.040000e-01	0.000000e+00
2.160000e-01	0.000000e+00
2.280000e-01	0.000000e+00
2.400000e-01	0.000000e+00
2.520000e-01	0.000000e+00
2.640000e-01	0.000000e+00
2.760000e-01	0.000000e+00
2.880000e-01	0.000000e+00
3.000000e-01	0.000000e+00
3.120000e-01	0.000000e+00
3.240000e-01	0.000000e+00
3.360000e-01	0.000000e+00
3.480000e-01	0.000000e+00
3.600000e-01	0.000000e+00
3.720000e-01	0.000000e+00
3.840000e-01	0.000000e+00
3.960000e-01	0.000000e+00
4.080000e-01	0.000000e+00
4.200000e-01	0.000000e+00
4.320000e-01	0.000000e+00
4.440000e-01	0.000000e+00
4.560000e-01	0.000000e+00
4.680000e-01	0.000000e+00
4.800000e-01	0.000000e+00
4.920000e-01	0.000000e+00
5.040000e-01	0.000000e+00
5.160000e-01	0.000000e+00
5.280000e-01	0.000000e+00
5.400000e-01	0.000000e+00
5.520000e-01	0.000000e+00
5.640000e-01	0.000000e+00
5.760000e-01	0.000000e+00
5.880000e-01	0.000000e+00
6.000000e-01	0.000000e+00
6.120000e-01	0.000000e+00
6.240000e-01	0.000000e+00
6.360000e-01	0.000000e+00
6.480000e-01	0.000000e+00
6.600000e-01	0.000000e+00
6.720000e-01	0.000000e+00
6.840000e-01	0.000000e+00
6.960000e-01	0.000000e+00
7.080000e-01	0.000000e+00
7.200000e-01	0.000000e+00
7.320000e-01	0.000000e+00
7.440000e-01	0.000000e+00
7.560000e-01	0.000000e+00
7.680000e-01	0.000000e+00
7.800000e-01	0.000000e+00
7.920000e-01	0.000000e+00
8.040000e-01	0.000000e+00
8.160000e-01	0.000000e+00
8.280000e-01	0.000000e+00
8.400000e-01	0.000000e+00
8.520000e-01	0.000000e+00
8.640000e-01	0.000000e+00
8.760000e-01	0.000000e+00
8.880000e-01	0.000000e+00
9.000000e-01	0.000000e+00
9.120000e-01	0.000000e+00
9.240000e-01	0.000000e+00
9.360000e-01	0.000000e+00
9.480000e-01	0.000000e+00
9.600000e-01	0.000000e+00
9.720000e-01	0.000000e+00
9.840000e-01	0.000000e+00
9.960000e-01	0.000000e+00
1.008000e+00	0.000000e+00
1.020000e+00	0.000000e+00
1.032000e+00	0.000000e+00
1.044000e+00	0.000000e+00
1.056000e+00	0.000000e+00
1.068000e+00	0.000000e+00
1.080000e+00	0.000000e+00
1.092000e+00	0.000000e+00
1.104000e+00	0.000000e+00
1.116000e+00	0.000000e+00
1.128000e+00	0.000000e+00
1.140000e+00	0.000000e+00
1.152000e+00	0.000000e+00
1.164000e+00	0.000000e+00
1.176000e+00	0.000000e+00
1.188000e+00	0.000000e+00
1.200000e+00	0.000000e+00
1.212000e+00	0.000000e+00
1.224000e+00	0.000000e+00
1.236000e+00	0.000000e+00
1.248000e+00	0.000000e+00
1.260000e+00	0.000000e+00
1.272000e+00	0.000000e+00
1.284000e+00	0.000000e+00
1.296000e+00	0.000000e+00
1.308000e+00	0.000000e+00
1.320000e+00	0.000000e+00
1.332000e+00	0.000000e+00
1.344000e+00	0.000000e+00
1.356000e+00	0.000000e+00
1.368000e+00	0.000000e+00
1.380000e+00	0.000000e+00
1.392000e+00	0.000000e+00
1.404000e+00	0.000000e+00
1.416000e+00	0.000000e+00
1.428000e+00	0.000000e+00
1.440000e+00	0.000000e+00
1.452000e+00	0.000000e+00
1.464000e+00	0.000000e+00
1.476000e+00	0.000000e+00
1.488000e+00	0.000000e+00
1.500000e+00	0.000000e+00
1.512000e+00	0.000000e+00
1.524000e+00	0.000000e+00
1.536000e+00	0.000000e+00
1.548000e+00	0.000000e+00
1.560000e+00	0.000000e+00
1.572000e+00	0.000000e+00
1.584000e+00	0.000000e+00
1.596000e+00	0.000000e+00
1.608000e+00	0.000000e+00
1.620000e+00	0.000000e+00
1.632000e+00	0.000000e+00
1.644000e+00	0.000000e+00
1.656000e+00	0.000000e+00
1.668000e+00	0.000000e+00
1.680000e+00	0.000000e+00
1.692000e+00	0.000000e+00
1.704000e+00	0.000000e+00
1.716000e+00	0.000000e+00
1.728000e+00	0.000000e+00
1.740000e+00	0.000000e+00
1.752000e+00	0.000000e+00
1.764000e+00	0.000000e+00
1.776000e+00	0.000000e+00
1.788000e+00	0.000000e+00
1.800000e+00	0.000000e+00
1.812000e+00	0.000000e+00
1.824000e+00	0.000000e+00
1.836000e+00	0.000000e+00
1.848000e+00	0.000000e+00
1.860000e+00	0.000000e+00
1.872000e+00	0.000000e+00
1.884000e+00	0.000000e+00
1.896000e+00	0.000000e+00
1.908000e+00	0.000000e+00
1.920000e+00	0.000000e+00
1.932000e+00	0.000000e+00
1.944000e+00	0.000000e+00
1.956000e+00	0.000000e+00
1.968000e+00	0.000000e+00
1.980000e+00	0.000000e+00
1.992000e+00	0.000000e+00
2.004000e+00	0.000000e+00
2.016000e+00	0.000000e+00
2.028000e+00	0.000000e+00
2.040000e+00	0.000000e+00
2.052000e+00	0.000000e+00
2.064000e+00	0.000000e+00
2.076000e+00	0.000000e+00
2.088000e+00	0.000000e+00
2.100000e+00	0.000000e+00
2.112000e+00	0.000000e+00
2.124000e+00	0.000000e+00
2.136000e+00	0.000000e+00
2.148000e+00	0.000000e+00
2.160000e+00	0.000000e+00
2.172000e+00	0.000000e+00
2.184000e+00	0.000000e+00
2.196000e+00	0.000000e+00
2.208000e+00	0.000000e+00
2.220000e+00	0.000000e+00
2.232000e+00	0.000000e+00
2.244000e+00	0.000000e+00
2.256000e+00	0.000000e+00
2.268000e+00	0.000000e+00
2.280000e+00	0.000000e+00
2.292000e+00	0.000000e+00
2.304000e+00	0.000000e+00
2.316000e+00	0.000000e+00
2.328000e+00	0.000000e+00
2.340000e+00	0.000000e+00
2.352000e+00	0.000000e+00
2.364000e+00	0.000000e+00
2.376000e+00	0.000000e+00
2.388000e+00	0.000000e+00
2.400000e+00	0.000000e+00
2.412000e+00	0.000000e+00
2.424000e+00	0.000000e+00
2.436000e+00	0.000000e+00
2.448000e+00	0.000000e+00
2.460000e+00	0.000000e+00
2.472000e+00	0.000000e+00
2.484000e+00	0.000000e+00
2.496000e+00	0.000000e+00
2.508000e+00	0.000000e+00
2.520000e+00	0.000000e+00
2.532000e+00	0.000000e+00
2.544000e+00	0.000000e+00
2.556000e+00	0.000000e+00
2.568000e+00	0.000000e+00
2.580000e+00	0.000000e+00
2.592000e+00	0.000000e+00
2.604000e+00	0.000000e+00
2.616000e+00	0.000000e+00
2.628000e+00	0.000000e+00
2.640000e+00	0.000000e+00
2.652000e+00	0.000000e+00
2.664000e+00	0.000000e+00
2.676000e+00	0.000000e+00
2.688000e+00	0.000000e+00
2.700000e+00	0.000000e+00
2.712000e+00	0.000000e+00
2.724000e+00	0.000000e+00
2.736000e+00	0.000000e+00
2.748000e+00	0.000000e+00
2.760000e+00	0.000000e+00
2.772000e+00	0.000000e+00
2.784000e+00	0.000000e+00
2.796000e+00	0.000000e+00
2.808000e+00	0.000000e+00
2.820000e+00	0.000000e+00
2.832000e+00	0.000000e+00
2.844000e+00	0.000000e+00
2.856000e+00	0.000000e+00
2.868000e+00	0.000000e+00
2.880000e+00	0.000000e+00
2.892000e+00	0.000000e+00
2.904000e+00	0.000000e+00
2.916000e+00	0.000000e+00
2.928000e+00	0.000000e+00
2.940000e+00	0.000000e+00
2.952000e+00	0.000000e+00
2.964000e+00	0.000000e+00
2.976000e+00	0.000000e+00
2.988000e+00	0.000000e+00
3.000000e+00	0.000000e+00
3.012000e+00	0.000000e+00
3.024000e+00	0.000000e+00
3.036000e+00	0.000000e+00
3.048000e+00	0.000000e+00
3.060000e+00	0.000000e+00
3.072000e+00	0.000000e+00
3.084000e+00	0.000000e+00
3.096000e+00	0.000000e+00
3.108000e+00	0.000000e+00
3.120000e+00	0.000000e+00
3.132000e+00	0.000000e+00
3.144000e+00	0.000000e+00
3.156000e+00	0.000000e+00
3.168000e+00	0.000000e+00
3.180000e+00	0.000000e+00
3.192000e+00	0.000000e+00
3.204000e+00	0.000000e+00
3.216000e+00	0.000000e+00
3.228000e+00	0.000000e+00
3.240000e+00	0.000000e+00
3.252000e+00	0.000000e+00
3.264000e+00	0.000000e+00
3.276000e+00	0.000000e+00
3.288000e+00	0.000000e+00
3.300000e+00	0.000000e+00
3.312000e+00	0.000000e+00
3.324000e+00	0.000000e+00
3.336000e+00	0.000000e+00
3.348000e+00	0.000000e+00
3.360000e+00	0.000000e+00
3.372000e+00	0.000000e+00
3.384000e+00	0.000000e+00
3.396000e+00	0.000000e+00
3.408000e+00	0.000000e+00
3.420000e+00	0.000000e+00
3.432000e+00	0.000000e+00
3.444000e+00	0.000000e+00
3.456000e+00	0.000000e+00
3.468000e+00	0.000000e+00
3.480000e+00	0.000000e+00
3.492000e+00	0.000000e+00
3.504000e+00	0.000000e+00
3.516000e+00	0.000000e+00
3.528000e+00	0.000000e+00
3.540000e+00	0.000000e+00
3.552000e+00	0.000000e+00
3.564000e+00	0.000000e+00
3.576000e+00	0.000000e+00
3.588000e+00	0.000000e+00
3.600000e+00	0.000000e+00
3.612000e+00	0.000000e+00
3.624000e+00	0.000000e+00
3.636000e+00	0.000000e+00
3.648000e+00	0.000000e+00
3.660000e+00	0.000000e+00
3.672000e+00	0.000000e+00
3.684000e+00	0.000000e+00
3.696000e+00	0.000000e+00
3.708000e+00	0.000000e+00
3.720000e+00	0.000000e+00
3.732000e+00	0.000000e+00
3.744000e+00	0.000000e+00
3.756000e+00	0.000000e+00
3.768000e+00	0.000000e+00
3.780000e+00	0.000000e+00
3.792000e+00	0.000000e+00
3.804000e+00	0.000000e+00
3.816000e+00	0.000000e+00
3.828000e+00	0.000000e+00
3.840000e+00	0.000000e+00
3.852000e+00	0.000000e+00
3.864000e+00	0.000000e+00
3.876000e+00	0.000000e+00
3.888000e+00	0.000000e+00
3.900000e+00	0.000000e+00
3.912000e+00	0.000000e+00
3.924000e+00	0.000000e+00
3.936000e+00	0.000000e+00
3.948000e+00	0.000000e+00
3.960000e+00	0.000000e+00
3.972000e+00	0.000000e+00
3.984000e+00	0.000000e+00
3.996000e+00	0.000000e+00
4.008000e+00	0.000000e+00
4.020000e+00	0.000000e+00
4.032000e+00	0.000000e+00
4.044000e+00	0.000000e+00
4.056000e+00	0.000000e+00
4.068000e+00	0.000000e+00
4.080000e+00	0.000000e+00
4.092000e+00	0.000000e+00
4.104000e+00	0.000000e+00
4.116000e+00	0.000000e+00
4.128000e+00	0.000000e+00
4.140000e+00	0.000000e+00
4.152000e+00	0.000000e+00
4.164000e+00	0.000000e+00
4.176000e+00	0.000000e+00
4.188000e+00	0.000000e+00
4.200000e+00	0.000000e+00
4.212000e+00	0.000000e+00
4.224000e+00	0.000000e+00
4.236000e+00	0.000000e+00
4.248000e+00	0.000000e+00
4.260000e+00	0.000000e+00
4.272000e+00	0.000000e+00
4.284000e+00	0.000000e+00
4.296000e+00	0.000000e+00
4.308000e+00	0.000000e+00
4.320000e+00	0.000000e+00
4.332000e+00	0.000000e+00
4.344000e+00	0.000000e+00
4.356000e+00	0.000000e+00
