"Posição 'x' e 'y' - Pata 1"

"Time      "	"X"	"Y"
1.680000e+00	5.875075e-12	1.000000e+01
1.692000e+00	5.834309e-12	1.000000e+01
1.704000e+00	5.844283e-12	1.000000e+01
1.716000e+00	5.791374e-12	1.000000e+01
1.728000e+00	5.822166e-12	1.000000e+01
1.740000e+00	5.811324e-12	1.000000e+01
1.752000e+00	5.813058e-12	1.000000e+01
1.764000e+00	5.790507e-12	1.000000e+01
1.776000e+00	5.759282e-12	1.000000e+01
1.788000e+00	5.726756e-12	1.000000e+01
1.800000e+00	5.707240e-12	1.000000e+01
1.812000e+00	5.721985e-12	1.000000e+01
1.824000e+00	5.678617e-12	1.000000e+01
1.836000e+00	5.680786e-12	1.000000e+01
1.848000e+00	5.673413e-12	1.000000e+01
1.860000e+00	5.715046e-12	1.000000e+01
1.872000e+00	5.694663e-12	1.000000e+01
1.884000e+00	5.662137e-12	1.000000e+01
1.896000e+00	5.624407e-12	1.000000e+01
1.908000e+00	5.631346e-12	1.000000e+01
1.920000e+00	5.641754e-12	1.000000e+01
1.932000e+00	5.611397e-12	1.000000e+01
1.944000e+00	5.645658e-12	1.000000e+01
1.956000e+00	5.637418e-12	1.000000e+01
1.968000e+00	5.655199e-12	1.000000e+01
1.980000e+00	5.635683e-12	1.000000e+01
1.992000e+00	5.609228e-12	1.000000e+01
2.004000e+00	7.806256e-15	1.000000e+01
2.016000e+00	-2.081668e-14	1.000000e+01
2.028000e+00	-3.903128e-14	1.000000e+01
2.040000e+00	1.821460e-14	1.000000e+01
2.052000e+00	4.336809e-14	1.000000e+01
2.064000e+00	1.431147e-14	1.000000e+01
2.076000e+00	1.821460e-14	1.000000e+01
2.088000e+00	-1.387779e-14	1.000000e+01
2.100000e+00	-1.431147e-14	1.000000e+01
2.112000e+00	4.683753e-14	1.000000e+01
2.124000e+00	1.474515e-14	1.000000e+01
2.136000e+00	-4.250073e-14	1.000000e+01
2.148000e+00	4.683753e-14	1.000000e+01
2.160000e+00	1.474515e-14	1.000000e+01
2.172000e+00	-4.250073e-14	1.000000e+01
2.184000e+00	4.683753e-14	1.000000e+01
2.196000e+00	1.474515e-14	1.000000e+01
2.208000e+00	-4.250073e-14	1.000000e+01
2.220000e+00	4.683753e-14	1.000000e+01
2.232000e+00	1.474515e-14	1.000000e+01
2.244000e+00	-4.250073e-14	1.000000e+01
2.256000e+00	4.683753e-14	1.000000e+01
2.268000e+00	1.474515e-14	1.000000e+01
2.280000e+00	-4.250073e-14	1.000000e+01
2.292000e+00	4.683753e-14	1.000000e+01
2.304000e+00	1.474515e-14	1.000000e+01
2.316000e+00	-4.250073e-14	1.000000e+01
2.328000e+00	4.683753e-14	1.000000e+01
2.340000e+00	1.474515e-14	1.000000e+01
2.352000e+00	-4.250073e-14	1.000000e+01
2.364000e+00	4.683753e-14	1.000000e+01
2.376000e+00	1.474515e-14	1.000000e+01
2.388000e+00	-4.250073e-14	1.000000e+01
2.400000e+00	4.683753e-14	1.000000e+01
2.412000e+00	1.474515e-14	1.000000e+01
2.424000e+00	-4.250073e-14	1.000000e+01
2.436000e+00	4.683753e-14	1.000000e+01
2.448000e+00	1.474515e-14	1.000000e+01
2.460000e+00	-4.250073e-14	1.000000e+01
2.472000e+00	4.683753e-14	1.000000e+01
2.484000e+00	1.474515e-14	1.000000e+01
2.496000e+00	-4.250073e-14	1.000000e+01
2.508000e+00	4.683753e-14	1.000000e+01
2.520000e+00	1.474515e-14	1.000000e+01
2.532000e+00	-4.250073e-14	1.000000e+01
2.544000e+00	4.683753e-14	1.000000e+01
2.556000e+00	1.474515e-14	1.000000e+01
2.568000e+00	-4.250073e-14	1.000000e+01
2.580000e+00	4.683753e-14	1.000000e+01
2.592000e+00	1.474515e-14	1.000000e+01
2.604000e+00	-4.250073e-14	1.000000e+01
2.616000e+00	4.683753e-14	1.000000e+01
2.628000e+00	1.474515e-14	1.000000e+01
2.640000e+00	-4.250073e-14	1.000000e+01
2.652000e+00	4.683753e-14	1.000000e+01
2.664000e+00	1.474515e-14	1.000000e+01
2.676000e+00	-4.250073e-14	1.000000e+01
2.688000e+00	4.683753e-14	1.000000e+01
2.700000e+00	1.474515e-14	1.000000e+01
2.712000e+00	-4.250073e-14	1.000000e+01
2.724000e+00	4.683753e-14	1.000000e+01
2.736000e+00	1.474515e-14	1.000000e+01
2.748000e+00	-4.250073e-14	1.000000e+01
2.760000e+00	4.683753e-14	1.000000e+01
2.772000e+00	1.474515e-14	1.000000e+01
2.784000e+00	-4.250073e-14	1.000000e+01
2.796000e+00	4.683753e-14	1.000000e+01
2.808000e+00	1.474515e-14	1.000000e+01
2.820000e+00	-4.250073e-14	1.000000e+01
2.832000e+00	4.683753e-14	1.000000e+01
2.844000e+00	1.474515e-14	1.000000e+01
2.856000e+00	-4.250073e-14	1.000000e+01
2.868000e+00	4.683753e-14	1.000000e+01
2.880000e+00	1.474515e-14	1.000000e+01
2.892000e+00	-4.250073e-14	1.000000e+01
2.904000e+00	4.683753e-14	1.000000e+01
2.916000e+00	1.474515e-14	1.000000e+01
2.928000e+00	-4.250073e-14	1.000000e+01
2.940000e+00	4.683753e-14	1.000000e+01
2.952000e+00	1.474515e-14	1.000000e+01
2.964000e+00	-4.250073e-14	1.000000e+01
2.976000e+00	4.683753e-14	1.000000e+01
2.988000e+00	1.474515e-14	1.000000e+01
3.000000e+00	-4.250073e-14	1.000000e+01
3.012000e+00	4.683753e-14	1.000000e+01
3.024000e+00	1.474515e-14	1.000000e+01
3.036000e+00	-4.250073e-14	1.000000e+01
3.048000e+00	4.683753e-14	1.000000e+01
3.060000e+00	1.474515e-14	1.000000e+01
3.072000e+00	-4.250073e-14	1.000000e+01
3.084000e+00	4.683753e-14	1.000000e+01
3.096000e+00	1.474515e-14	1.000000e+01
3.108000e+00	-4.250073e-14	1.000000e+01
3.120000e+00	4.683753e-14	1.000000e+01
3.132000e+00	1.474515e-14	1.000000e+01
3.144000e+00	-4.250073e-14	1.000000e+01
3.156000e+00	4.683753e-14	1.000000e+01
3.168000e+00	1.474515e-14	1.000000e+01
3.180000e+00	-4.250073e-14	1.000000e+01
3.192000e+00	4.683753e-14	1.000000e+01
3.204000e+00	1.474515e-14	1.000000e+01
3.216000e+00	-4.250073e-14	1.000000e+01
3.228000e+00	4.683753e-14	1.000000e+01
3.240000e+00	1.474515e-14	1.000000e+01
3.252000e+00	-4.250073e-14	1.000000e+01
3.264000e+00	4.683753e-14	1.000000e+01
3.276000e+00	1.474515e-14	1.000000e+01
3.288000e+00	-4.250073e-14	1.000000e+01
3.300000e+00	4.683753e-14	1.000000e+01
3.312000e+00	1.474515e-14	1.000000e+01
3.324000e+00	-4.250073e-14	1.000000e+01
3.336000e+00	4.683753e-14	1.000000e+01
3.348000e+00	1.474515e-14	1.000000e+01
3.360000e+00	-4.250073e-14	1.000000e+01
3.372000e+00	4.683753e-14	1.000000e+01
3.384000e+00	1.474515e-14	1.000000e+01
3.396000e+00	-4.250073e-14	1.000000e+01
3.408000e+00	4.683753e-14	1.000000e+01
3.420000e+00	1.474515e-14	1.000000e+01
3.432000e+00	-4.250073e-14	1.000000e+01
3.444000e+00	4.683753e-14	1.000000e+01
3.456000e+00	1.474515e-14	1.000000e+01
3.468000e+00	-4.250073e-14	1.000000e+01
3.480000e+00	4.683753e-14	1.000000e+01
3.492000e+00	1.474515e-14	1.000000e+01
3.504000e+00	-4.250073e-14	1.000000e+01
3.516000e+00	4.683753e-14	1.000000e+01
3.528000e+00	1.474515e-14	1.000000e+01
3.540000e+00	-4.250073e-14	1.000000e+01
3.552000e+00	4.683753e-14	1.000000e+01
3.564000e+00	1.474515e-14	1.000000e+01
3.576000e+00	-4.250073e-14	1.000000e+01
3.588000e+00	4.683753e-14	1.000000e+01
3.600000e+00	1.474515e-14	1.000000e+01
3.612000e+00	-4.250073e-14	1.000000e+01
3.624000e+00	4.683753e-14	1.000000e+01
3.636000e+00	1.474515e-14	1.000000e+01
3.648000e+00	-4.250073e-14	1.000000e+01
3.660000e+00	4.683753e-14	1.000000e+01
3.672000e+00	1.474515e-14	1.000000e+01
3.684000e+00	-4.250073e-14	1.000000e+01
3.696000e+00	4.683753e-14	1.000000e+01
3.708000e+00	1.474515e-14	1.000000e+01
3.720000e+00	-4.250073e-14	1.000000e+01
3.732000e+00	4.683753e-14	1.000000e+01
3.744000e+00	1.474515e-14	1.000000e+01
3.756000e+00	-4.250073e-14	1.000000e+01
3.768000e+00	4.683753e-14	1.000000e+01
3.780000e+00	1.474515e-14	1.000000e+01
3.792000e+00	-4.250073e-14	1.000000e+01
3.804000e+00	4.683753e-14	1.000000e+01
3.816000e+00	1.474515e-14	1.000000e+01
3.828000e+00	-4.250073e-14	1.000000e+01
3.840000e+00	4.683753e-14	1.000000e+01
3.852000e+00	1.474515e-14	1.000000e+01
3.864000e+00	-4.250073e-14	1.000000e+01
3.876000e+00	4.683753e-14	1.000000e+01
3.888000e+00	1.474515e-14	1.000000e+01
3.900000e+00	-4.250073e-14	1.000000e+01
3.912000e+00	4.683753e-14	1.000000e+01
3.924000e+00	1.474515e-14	1.000000e+01
3.936000e+00	-4.250073e-14	1.000000e+01
3.948000e+00	4.683753e-14	1.000000e+01
3.960000e+00	1.474515e-14	1.000000e+01
3.972000e+00	-4.250073e-14	1.000000e+01
3.984000e+00	4.683753e-14	1.000000e+01
3.996000e+00	1.474515e-14	1.000000e+01
4.008000e+00	4.196776e-09	1.000000e+01
4.020000e+00	4.365508e-08	1.000000e+01
4.032000e+00	-5.204170e-15	1.000000e+01
4.044000e+00	9.540979e-15	1.000000e+01
4.056000e+00	5.204170e-15	1.000000e+01
4.068000e+00	-4.336809e-15	1.000000e+01
4.080000e+00	-1.214306e-14	1.000000e+01
4.092000e+00	-2.602085e-15	1.000000e+01
4.104000e+00	-3.903128e-15	1.000000e+01
4.116000e+00	1.604619e-14	1.000000e+01
4.128000e+00	-3.469447e-15	1.000000e+01
4.140000e+00	1.344411e-14	1.000000e+01
4.152000e+00	1.250172e-11	1.000000e+01
4.164000e+00	1.254639e-11	1.000000e+01
4.176000e+00	1.256287e-11	1.000000e+01
4.188000e+00	1.260667e-11	1.000000e+01
4.200000e+00	1.265221e-11	1.000000e+01
4.212000e+00	1.270555e-11	1.000000e+01
4.224000e+00	1.274805e-11	1.000000e+01
4.236000e+00	1.276670e-11	1.000000e+01
4.248000e+00	1.282177e-11	1.000000e+01
4.260000e+00	1.288466e-11	1.000000e+01
4.272000e+00	1.293193e-11	1.000000e+01
4.284000e+00	1.299481e-11	1.000000e+01
4.296000e+00	1.305076e-11	1.000000e+01
4.308000e+00	1.308936e-11	1.000000e+01
4.320000e+00	1.315658e-11	1.000000e+01
4.332000e+00	1.321816e-11	1.000000e+01
4.344000e+00	1.328408e-11	1.000000e+01
4.356000e+00	1.334523e-11	1.000000e+01
4.368000e+00	1.339597e-11	1.000000e+01
4.380000e+00	1.346015e-11	1.000000e+01
4.392000e+00	1.352867e-11	1.000000e+01
4.404000e+00	1.361107e-11	1.000000e+01
4.416000e+00	1.367483e-11	1.000000e+01
4.428000e+00	1.374768e-11	1.000000e+01
4.440000e+00	1.381924e-11	1.000000e+01
4.452000e+00	1.389427e-11	1.000000e+01
4.464000e+00	1.398404e-11	1.000000e+01
4.476000e+00	1.406123e-11	1.000000e+01
4.488000e+00	1.415101e-11	1.000000e+01
4.500000e+00	1.422733e-11	1.000000e+01
4.512000e+00	1.429759e-11	1.000000e+01
4.524000e+00	1.438671e-11	1.000000e+01
4.536000e+00	1.447605e-11	1.000000e+01
4.548000e+00	1.454370e-11	1.000000e+01
4.560000e+00	1.463499e-11	1.000000e+01
4.572000e+00	1.472867e-11	1.000000e+01
4.584000e+00	1.480500e-11	1.000000e+01
4.596000e+00	1.492274e-11	1.000000e+01
4.608000e+00	1.498931e-11	1.000000e+01
4.620000e+00	1.507692e-11	1.000000e+01
4.632000e+00	1.517319e-11	1.000000e+01
4.644000e+00	1.527294e-11	1.000000e+01
4.656000e+00	-7.806256e-15	1.000000e+01
4.668000e+00	4.336809e-15	1.000000e+01
4.680000e+00	-6.288373e-15	1.000000e+01
4.692000e+00	9.974660e-15	1.000000e+01
4.704000e+00	6.071532e-15	1.000000e+01
4.716000e+00	2.168404e-16	1.000000e+01
4.728000e+00	3.469447e-15	1.000000e+01
4.740000e+00	-9.324139e-15	1.000000e+01
4.752000e+00	-3.686287e-15	1.000000e+01
4.764000e+00	1.691355e-14	1.000000e+01
4.776000e+00	-9.540979e-15	1.000000e+01
4.788000e+00	-2.168404e-15	1.000000e+01
4.800000e+00	-2.168404e-16	1.000000e+01
4.812000e+00	1.756408e-14	1.000000e+01
4.824000e+00	1.366095e-14	1.000000e+01
4.836000e+00	8.890458e-15	1.000000e+01
4.848000e+00	4.553649e-15	1.000000e+01
4.860000e+00	-1.951564e-15	1.000000e+01
4.872000e+00	8.239937e-15	1.000000e+01
4.884000e+00	-1.409463e-14	1.000000e+01
4.896000e+00	5.421011e-15	1.000000e+01
4.908000e+00	-7.047314e-15	1.000000e+01
4.920000e+00	-2.059984e-15	1.000000e+01
4.932000e+00	-8.239937e-15	1.000000e+01
4.944000e+00	2.103352e-14	1.000000e+01
4.956000e+00	1.366095e-14	1.000000e+01
4.968000e+00	1.496199e-14	1.000000e+01
4.980000e+00	-6.722053e-15	1.000000e+01
4.992000e+00	8.023096e-15	1.000000e+01
5.004000e+00	-5.746272e-15	1.000000e+01
5.016000e+00	2.168404e-16	1.000000e+01
5.028000e+00	5.421011e-16	1.000000e+01
5.040000e+00	1.843144e-15	1.000000e+01
5.052000e+00	-1.463673e-14	1.000000e+01
5.064000e+00	1.008308e-14	1.000000e+01
5.076000e+00	7.589415e-15	1.000000e+01
5.088000e+00	-2.331035e-15	1.000000e+01
5.100000e+00	6.342583e-15	1.000000e+01
5.112000e+00	9.920450e-15	1.000000e+01
5.124000e+00	-2.271404e-14	1.000000e+01
5.136000e+00	1.246832e-15	1.000000e+01
5.148000e+00	-2.439455e-15	1.000000e+01
5.160000e+00	3.740497e-15	1.000000e+01
5.172000e+00	1.211596e-14	1.000000e+01
5.184000e+00	3.117081e-15	1.000000e+01
5.196000e+00	2.913793e-15	1.000000e+01
5.208000e+00	2.778268e-15	1.000000e+01
5.220000e+00	1.232602e-14	1.000000e+01
5.232000e+00	-1.995610e-15	1.000000e+01
5.244000e+00	-3.332228e-15	1.000000e+01
5.256000e+00	2.669848e-15	1.000000e+01
5.268000e+00	-4.133521e-15	1.000000e+01
5.280000e+00	-6.776264e-16	1.000000e+01
5.292000e+00	5.204170e-15	1.000000e+01
5.304000e+00	7.047314e-16	1.000000e+01
5.316000e+00	9.324139e-15	1.000000e+01
5.328000e+00	-2.276825e-15	1.000000e+01
5.340000e+00	3.632077e-15	1.000000e+01
5.352000e+00	8.402567e-15	1.000000e+01
5.364000e+00	5.746272e-15	1.000000e+01
5.376000e+00	-8.077306e-15	1.000000e+01
5.388000e+00	-7.860466e-15	1.000000e+01
5.400000e+00	-1.279359e-14	1.000000e+01
5.412000e+00	1.295622e-14	1.000000e+01
5.424000e+00	-7.589415e-15	1.000000e+01
5.436000e+00	-3.252607e-15	1.000000e+01
5.448000e+00	-1.192622e-15	1.000000e+01
5.460000e+00	-3.252607e-15	1.000000e+01
5.472000e+00	-1.019150e-14	1.000000e+01
5.484000e+00	-6.071532e-15	1.000000e+01
5.496000e+00	-5.854692e-15	1.000000e+01
5.508000e+00	6.288373e-15	1.000000e+01
5.520000e+00	-4.662069e-15	1.000000e+01
5.532000e+00	9.540979e-15	1.000000e+01
5.544000e+00	2.059984e-15	1.000000e+01
5.556000e+00	-2.168404e-16	1.000000e+01
5.568000e+00	2.927346e-15	1.000000e+01
5.580000e+00	8.998878e-15	1.000000e+01
5.592000e+00	-2.276825e-15	1.000000e+01
5.604000e+00	-7.264155e-15	1.000000e+01
5.616000e+00	-7.589415e-15	1.000000e+01
5.628000e+00	-9.107298e-15	1.000000e+01
5.640000e+00	5.746272e-15	1.000000e+01
5.652000e+00	5.529431e-15	1.000000e+01
5.664000e+00	-2.385245e-15	1.000000e+01
5.676000e+00	-9.757820e-15	1.000000e+01
5.688000e+00	-9.757820e-15	1.000000e+01
5.700000e+00	5.421011e-15	1.000000e+01
5.712000e+00	-7.155734e-15	1.000000e+01
5.724000e+00	-9.107298e-15	1.000000e+01
5.736000e+00	5.854692e-15	1.000000e+01
5.748000e+00	-8.456777e-15	1.000000e+01
5.760000e+00	3.686287e-15	1.000000e+01
5.772000e+00	9.757820e-15	1.000000e+01
5.784000e+00	-6.505213e-16	1.000000e+01
5.796000e+00	-9.107298e-15	1.000000e+01
5.808000e+00	-8.673617e-15	1.000000e+01
5.820000e+00	-3.469447e-15	1.000000e+01
5.832000e+00	-6.505213e-15	1.000000e+01
5.844000e+00	-9.974660e-15	1.000000e+01
5.856000e+00	-4.987330e-15	1.000000e+01
5.868000e+00	-1.301043e-15	1.000000e+01
5.880000e+00	-5.637851e-15	1.000000e+01
5.892000e+00	1.517883e-15	1.000000e+01
5.904000e+00	0.000000e+00	1.000000e+01
5.916000e+00	-4.770490e-15	1.000000e+01
5.928000e+00	-7.372575e-15	1.000000e+01
5.940000e+00	1.214306e-14	1.000000e+01
5.952000e+00	1.149254e-14	1.000000e+01
5.964000e+00	-1.192622e-14	1.000000e+01
5.976000e+00	1.149254e-14	1.000000e+01
5.988000e+00	-6.505213e-15	1.000000e+01
6.000000e+00	-8.239937e-15	1.000000e+01
0.000000e+00	8.215650e-15	1.000000e+01
1.200000e-02	2.243582e-07	1.001195e+01
2.400000e-02	3.560957e-06	1.004761e+01
3.600000e-02	1.788215e-05	1.010669e+01
4.800000e-02	5.605995e-05	1.018890e+01
6.000000e-02	1.357548e-04	1.029396e+01
7.200000e-02	2.792080e-04	1.042157e+01
8.400000e-02	5.130361e-04	1.057146e+01
9.600000e-02	8.680282e-04	1.074332e+01
1.080000e-01	1.378946e-03	1.093688e+01
1.200000e-01	2.084325e-03	1.115184e+01
1.320000e-01	3.026281e-03	1.138792e+01
1.440000e-01	4.250317e-03	1.164483e+01
1.560000e-01	5.805133e-03	1.192227e+01
1.680000e-01	7.742439e-03	1.221997e+01
1.800000e-01	1.011677e-02	1.253763e+01
1.920000e-01	1.298530e-02	1.287496e+01
2.040000e-01	1.640768e-02	1.323168e+01
2.160000e-01	2.044583e-02	1.360750e+01
2.280000e-01	2.516379e-02	1.400212e+01
2.400000e-01	3.062754e-02	1.441526e+01
2.520000e-01	3.690483e-02	1.484663e+01
2.640000e-01	4.406500e-02	1.529593e+01
2.760000e-01	5.217886e-02	1.576289e+01
2.880000e-01	6.131847e-02	1.624720e+01
3.000000e-01	7.155702e-02	1.674858e+01
3.120000e-01	8.296864e-02	1.726673e+01
3.240000e-01	9.562831e-02	1.780138e+01
3.360000e-01	1.096116e-01	1.835221e+01
3.480000e-01	1.249947e-01	1.891895e+01
3.600000e-01	1.418540e-01	1.950130e+01
3.720000e-01	1.602662e-01	2.009897e+01
3.840000e-01	1.803081e-01	2.071166e+01
3.960000e-01	2.020564e-01	2.133908e+01
4.080000e-01	2.255876e-01	2.198095e+01
4.200000e-01	2.509779e-01	2.263696e+01
4.320000e-01	2.783029e-01	2.330683e+01
4.440000e-01	3.076377e-01	2.399025e+01
4.560000e-01	3.390568e-01	2.468693e+01
4.680000e-01	3.726336e-01	2.539659e+01
4.800000e-01	4.084408e-01	2.611891e+01
4.920000e-01	4.465497e-01	2.685362e+01
5.040000e-01	4.870308e-01	2.760040e+01
5.160000e-01	5.299530e-01	2.835897e+01
5.280000e-01	5.753839e-01	2.912903e+01
5.400000e-01	6.233893e-01	2.991029e+01
5.520000e-01	6.740339e-01	3.070243e+01
5.640000e-01	7.273801e-01	3.150518e+01
5.760000e-01	7.834889e-01	3.231822e+01
5.880000e-01	8.424190e-01	3.314127e+01
6.000000e-01	9.042274e-01	3.397401e+01
6.120000e-01	9.689688e-01	3.481617e+01
6.240000e-01	1.036696e+00	3.566742e+01
6.360000e-01	1.107458e+00	3.652749e+01
6.480000e-01	1.181304e+00	3.739606e+01
6.600000e-01	1.258279e+00	3.827284e+01
6.720000e-01	1.338426e+00	3.915753e+01
6.840000e-01	1.421785e+00	4.004983e+01
6.960000e-01	1.508393e+00	4.094943e+01
7.080000e-01	1.598286e+00	4.185605e+01
7.200000e-01	1.691494e+00	4.276937e+01
7.320000e-01	1.788049e+00	4.368910e+01
7.440000e-01	1.887974e+00	4.461494e+01
7.560000e-01	1.991294e+00	4.554659e+01
7.680000e-01	2.098029e+00	4.648375e+01
7.800000e-01	2.208195e+00	4.742611e+01
7.920000e-01	2.321807e+00	4.837339e+01
8.040000e-01	2.438874e+00	4.932527e+01
8.160000e-01	2.559404e+00	5.028146e+01
8.280000e-01	2.683402e+00	5.124166e+01
8.400000e-01	2.810867e+00	5.220557e+01
8.520000e-01	2.941797e+00	5.317288e+01
8.640000e-01	3.076186e+00	5.414331e+01
8.760000e-01	3.214024e+00	5.511656e+01
